# TESS Quaternions downsampled to end-user cadences
# Sector: 	1
# Camera: 	4
# Cadence:	FFI
# This file contains TESS quaternions that have been downsampled from the TESS
# native 2-second exposures to the end-user product cadence (e.g .20s/120s/FFI)
# For more information See:
#     - The github repo that created this file at https://github.com/tylerapritchard/TESSQuats
#     - The TESS Instrument Handbook at https://archive.stsci.edu/missions-and-data/tess
#     - The original quaternion engineering files at https://archive.stsci.edu/missions-and-data/tess/data-products
# Please check the TESS Sector Data Release Notes at https://archive.stsci.edu/tess/tess_drn.html
# for information regarding the telescope pointing and tracking (in addition to other image quality information) as
# for some sectors/cameras alternative camera quaternions are substituted for a variety of programattic reasons.

# Column Descriptions:
# Cadence #: Cadence index from the source tpf
# MidTime: The exposure midpoint in spacecraft corrected time (i.e. tpf.time)
# TimeCorr: The Time Correction for spacecraft to Barycentric time at that cadence
# Quat_Start: The timestamp of the earliest quaternion used in the bin
# Quat_Stop: The timestamp of the last quaternion used in the bin
# Quat_MIN_FOM: The worst Figure of Merit from the source quaternions
# Quat_MIN_NUM_GSUSED: The lowest number of guide stars used in the source quaternions
# Quat_NBinned: The number of quaternions binned into this final result.
# Quat[1-4]_Med: The Quaternion #[1-4] median value from the binned values 
# Quat[1-4]_StdDev: The standard deviation of Quaternion #[1-4] binned values
# Quat[1-4]_SigClip: The Sigma-Clipped Standard Deviation of Quaternion #[1-4] binned values
# Quat[1-4]_CRM_Med: The Quaternion #[1-4] median value with the highest and lowest values excluded 

# Earth_Distance: Distance to Earth in Earth Radii 

# Earth_Camera_Angle: Angle of Earth from Camera Boresight in Degrees 

# Earth_Camera_Azimuth: Azimuth of Earth around Camera Boresight in Degrees 

# Moon_Distance: Distance to Moon in Earth Radii 

# Moon_Camera_Angle: Angle of Moon from Camera Boresight in Degrees 

# Moon_Camera_Azimuth: Azimuth of Moon around Camera Boresight in Degrees 

# Earth_Spacecraft_Angle: Angle of Earth from Spacecraft Boresight in Degrees 

# Earth_Spacecraft_Azimuth: Azimuth of Earth around Spacecraft Boresight in Degrees 

# Moon_Spacecraft_Angle: Angle of Moon from Sacecraft Boresight in Degrees 

# Moon_Spacecraft_Azimuth: Azimuth of Moon around Spacecraft Boresight in Degrees 

# FFIFile: The FFI file assosciated with this observing cadence
# Processing Date-Time: 2024-07-13

Cadence,MidTime,TimeCorr,Segment,Quat_Start,Quat_Stop,Quat_MIN_FOM,Quat_MIN_NUM_GSUSED,Quat_NBinned,Quat1_Med,Quat1_StdDev,Quat1_StdDev_SigClip,Quat2_Med,Quat2_StdDev,Quat2_StdDev_SigClip,Quat3_Med,Quat3_StdDev,Quat3_StdDev_SigClip,Quat4_Med,Quat4_StdDev,Quat4_StdDev_SigClip,Earth_Distance,Earth_Camera_Angle,Earth_Camera_Azimuth,Moon_Distance,Moon_Camera_Angle,Moon_Camera_Azimuth,Earth_Spacecraft_Angle,Earth_Spacecraft_Azimuth,Moon_Spacecraft_Angle,Moon_Spacecraft_Azimuth,FFIFile
10.0,1325.532310282642,0.00047098053619265556,1.0,1325.5214454364004,1325.5422556140397,236.0,198.0,900.0,-1.5193556396048302e-06,8.784085721103352e-07,8.216267528365852e-07,-7.738140195054196e-08,1.0541351775787342e-06,1.0270136003901483e-06,-2.69563433726724e-06,6.595227310223255e-07,6.106028495817347e-07,0.9999999999947735,2.6970956518850103e-12,2.1720495402332943e-12,22.6257634700199,59.9527670940831,303.462770246814,66.7557852429692,82.188206176042,229.993277640506,7.1541720325108,313.297646808704,28.9685905527238,313.297646808704,tess2018207002942-s0001-4-1-0120-s_ffi
11.0,1325.553143882239,0.0004712551599368453,1.0,1325.5422787621796,1325.563088939822,236.0,198.0,900.0,-1.465294845288805e-06,1.2067859611549596e-06,1.121978565073396e-06,-1.886012110522695e-07,1.0201113559215382e-06,9.949274851140425e-07,-2.67634693019482e-06,8.492679014063956e-07,7.729663664241401e-07,0.999999999994614,3.2318155028930118e-12,2.076285408742572e-12,22.8652239845755,60.3325870026809,302.081217082382,67.2133802538731,82.231690797908,229.879681877608,7.42183891386225,312.059542880643,28.9891715904319,312.059542880643,tess2018207005942-s0001-4-1-0120-s_ffi
12.0,1325.573977482622,0.0004715305694844574,1.0,1325.5631120879616,1325.5839222656025,236.0,199.0,900.0,-1.48143991615539e-06,1.0332369687602048e-06,1.0043601172303823e-06,-9.448327446074696e-08,9.864990416216123e-07,9.706040317845947e-07,-2.63950938423999e-06,7.338361420795026e-07,6.990780601641205e-07,0.999999999994878,3.1399759174485173e-12,2.276085581856649e-12,23.1060058026861,60.7182932412372,300.73863881138,67.6670102912543,82.2780889276916,229.761263749391,7.68061738209802,310.845721227683,29.0096047895048,310.845721227683,tess2018207012942-s0001-4-1-0120-s_ffi
13.0,1325.594811083761,0.0004718067357316613,1.0,1325.5839454137424,1325.6047555913817,236.0,199.0,900.0,-1.471748422742525e-06,9.887593191001088e-07,9.539165823783869e-07,-1.4282373757810151e-08,1.1544092794712699e-06,1.1427803212178767e-06,-2.6234567164783352e-06,7.504182092751038e-07,6.98137889608719e-07,0.999999999994577,2.594338506246805e-12,2.168576311445277e-12,23.347971426951,61.1089358456396,299.43377411062,68.1166102540119,82.3272141290422,229.638270117652,7.9307404074826,309.655572262894,29.0299097697175,309.655572262894,tess2018207015942-s0001-4-1-0120-s_ffi
14.0,1325.615644685599,0.00047208360047079623,1.0,1325.6047787395216,1325.625588917164,236.0,198.0,900.0,-1.4435050514751449e-06,1.1640541821172559e-06,1.1640541821172559e-06,-1.42533701486822e-07,1.088529469914907e-06,1.033340404004746e-06,-2.6769414488386348e-06,8.126439552565975e-07,7.834845957853062e-07,0.999999999994189,2.7946741188818537e-12,2.541493185970728e-12,23.5909903432729,61.503643570481,298.165365989099,68.5621255226463,82.3788904824404,229.510936721552,8.17244315811321,308.488495011231,29.0501031430722,308.488495011231,tess2018207022942-s0001-4-1-0120-s_ffi
15.0,1325.6364782881346,0.0004723611637018621,1.0,1325.6256120653036,1325.6464222429431,236.0,199.0,900.0,-1.4888411602045248e-06,1.3346795821339061e-06,1.2859010615578667e-06,-8.39363657312356e-08,1.1528166278378965e-06,1.1016383516728644e-06,-2.584423026767845e-06,8.672225123833387e-07,8.16850722731919e-07,0.999999999994479,3.4844045334668323e-12,2.7432824544316664e-12,23.8349387436958,61.9016191390136,296.93216900352,69.0035110731991,82.4329520728301,229.379488482978,8.4059616754102,307.343898092897,29.0701988384755,307.343898092897,tess2018207025942-s0001-4-1-0120-s_ffi
16.0,1325.65731189134,0.00047263939632102847,1.0,1325.646445391083,1325.667255568725,236.0,199.0,900.0,-1.4598022887398801e-06,8.142117328576132e-07,8.142117328576132e-07,-7.586688257060395e-08,9.547595311926712e-07,9.036009589832187e-07,-2.54050783036427e-06,6.673797644679653e-07,6.241117239437743e-07,0.9999999999951066,2.75942236250831e-12,2.076060954185911e-12,24.0796992495834,62.3021345282169,295.732955231172,69.4407306505031,82.4892424870819,229.244139836284,8.63153172277088,306.221200540204,29.0902083962025,306.221200540204,tess2018207032942-s0001-4-1-0120-s_ffi
17.0,1325.678145495186,0.0004729182692244649,1.0,1325.667278716865,1325.6880888945057,236.0,199.0,900.0,-1.4225669317633899e-06,1.1673179760411345e-06,1.1407418234051362e-06,-1.678426408605015e-07,1.2087641592492084e-06,1.1338900046828485e-06,-2.53744900232258e-06,9.102563355910577e-07,8.986189625557184e-07,0.999999999994547,3.364454460984575e-12,2.7098437141650037e-12,24.3251604601765,62.7045603543902,294.566549769356,69.8737465625189,82.5476239898103,229.105103907161,8.84934446394063,305.119837011262,29.1101284586005,305.119837011262,tess2018207035942-s0001-4-1-0120-s_ffi
18.0,1325.698979099614,0.00047319772420451045,1.0,1325.6881120426456,1325.708922220285,236.0,199.0,900.0,-1.5271697349564049e-06,1.1881982298829871e-06,1.1751110126144143e-06,-7.081791017215955e-08,1.171592112995455e-06,1.0678132078399705e-06,-2.571224121850205e-06,7.729474181736693e-07,7.659445391558829e-07,0.999999999994673,3.3284984573296536e-12,2.6070891329702033e-12,24.5712173956346,63.1082254107445,293.431712465284,70.3025566181147,82.607938484033,228.96255769779,9.05971862292592,304.039240187992,29.1299919554556,304.039240187992,tess2018207042942-s0001-4-1-0120-s_ffi
19.0,1325.719812704653,0.0004734777903649956,1.0,1325.7089453684248,1325.729755546067,236.0,199.0,900.0,-1.490361374903505e-06,1.1366910118619176e-06,1.0669149935079445e-06,-1.348783591614525e-07,1.1065645391459107e-06,1.093554011477843e-06,-2.4727339222529e-06,7.29103685217213e-07,6.90024764551856e-07,0.9999999999951334,3.5902423918473015e-12,2.294586201167231e-12,24.8177701476899,63.5126162127249,292.327323684065,70.7271371267294,82.6700647506894,228.816694978614,9.26284070765096,302.978868326298,29.1497921474509,302.978868326298,tess2018207045942-s0001-4-1-0120-s_ffi
20.0,1325.740646310245,0.0004737584094982594,1.0,1325.729778694207,1325.7505888718463,236.0,198.0,900.0,-1.522675256813705e-06,1.1403300267252978e-06,1.1090428068732545e-06,-1.5765916551967402e-07,1.09310464477736e-06,1.0597582903598775e-06,-2.471461634817665e-06,8.78417399469099e-07,8.739662551225652e-07,0.9999999999947664,3.423607928546412e-12,2.7160002145486144e-12,25.0647243500221,63.9172370345471,291.252265201076,71.1474797476206,82.7338796435137,228.667691801518,9.45893677588439,301.938187523255,29.1695334381142,301.938187523255,tess2018207052942-s0001-4-1-0120-s_ffi
21.0,1325.76147991639,0.00047403958160430193,1.0,1325.7506120199862,1325.7714221976285,236.0,199.0,900.0,-1.48328639924684e-06,1.1740794255053758e-06,1.1740794255053758e-06,-1.3071248870011102e-07,1.0700473796638224e-06,1.0700473796638224e-06,-2.477337369767015e-06,7.999474764535611e-07,7.905584868102686e-07,0.999999999994861,3.452980538471259e-12,2.804146404016375e-12,25.3119907406134,64.3216399216505,290.205452160527,71.5635815807243,82.7992672307047,228.515715542499,9.64822891804621,300.916676443696,29.1892189383446,300.916676443696,tess2018207055942-s0001-4-1-0120-s_ffi
22.0,1325.7823135230296,0.0004743212484754622,1.0,1325.7714453457681,1325.792255523409,236.0,198.0,900.0,-1.441815689952015e-06,8.961469740509783e-07,8.920608203455761e-07,-1.245642900614815e-07,1.0038813698101285e-06,9.758943804083683e-07,-2.44258498332845e-06,6.865329795918244e-07,6.433989746984365e-07,0.999999999995307,2.798896813565733e-12,2.297878132164762e-12,25.559484916517,64.72542098157,289.185834236288,71.9754446434608,82.8661183903324,228.360925268478,9.83093483991745,299.913826462619,29.2088506242867,299.913826462619,tess2018207062942-s0001-4-1-0120-s_ffi
23.0,1325.803147130164,0.00047460341011174023,1.0,1325.7922786715476,1325.8130888491883,236.0,198.0,900.0,-1.5826292515890451e-06,1.302207351223685e-06,1.2373804517747204e-06,-1.888436817379425e-07,1.109865217265836e-06,1.0988497172274612e-06,-2.41755134212509e-06,9.339982528976614e-07,9.279062063564721e-07,0.999999999994637,3.170699999377979e-12,2.6631600746369834e-12,25.807127096725,65.1282168926123,288.192396340885,72.3830753881963,82.9343304242165,228.20347209905,10.0072675255079,298.929141738882,29.2284294790155,298.929141738882,tess2018207065942-s0001-4-1-0120-s_ffi
24.0,1325.823980737794,0.00047488606651313603,1.0,1325.8131119973282,1325.8339221749702,236.0,199.0,900.0,-1.5214949740642448e-06,1.1943704061350088e-06,1.188987358861344e-06,-7.77288642852572e-08,1.2926936637249369e-06,1.1825289632193123e-06,-2.4170464639008547e-06,8.19860180151908e-07,7.71884884958321e-07,0.999999999995019,3.519905644723111e-12,2.8910431882083707e-12,26.0548418935415,65.5297016308174,287.224158953968,72.7864842584587,83.0038066905162,228.043499561523,10.1774349708369,297.96213922771,29.2479556191946,297.96213922771,tess2018207072942-s0001-4-1-0120-s_ffi
25.0,1325.8448143458595,0.0004751691594719887,1.0,1325.8339453231101,1325.8547555007497,236.0,198.0,900.0,-1.4863695406037252e-06,1.1758489323133593e-06,1.1237705799426308e-06,-1.54212259608113e-07,1.1643305594414024e-06,1.119036958769376e-06,-2.35009962031896e-06,8.111612885291261e-07,7.837222096498322e-07,0.9999999999953775,3.604922970577477e-12,2.6698893087946853e-12,26.3025580923955,65.9295834114536,286.280178135205,73.1856852806246,83.0744562546306,227.881143937141,10.3416399798782,297.012348641148,29.2674284085828,297.012348641148,tess2018207075942-s0001-4-1-0120-s_ffi
26.0,1325.865647954362,0.0004754526889882982,1.0,1325.8547786488894,1325.8755888265316,236.0,199.0,900.0,-1.448707237001005e-06,1.227264510304414e-06,1.2048462159547308e-06,-1.068411451146785e-07,1.0906107743868909e-06,1.0850366330897537e-06,-2.45382044825521e-06,9.819865323724136e-07,9.042006358034662e-07,0.9999999999947644,3.1509404937528555e-12,2.50838117971726e-12,26.5502084405527,66.327601838301,285.359545279872,73.5806956881518,83.1461935576046,227.71653459865,10.5000800144265,296.079312366327,29.2868465594042,296.079312366327,tess2018207082942-s0001-4-1-0120-s_ffi
27.0,1325.886481563272,0.00047573662595823407,1.0,1325.8756119746715,1325.8964221523108,236.0,199.0,900.0,-1.5886314716817e-06,1.000800205089628e-06,1.000800205089628e-06,-1.7315107405062548e-07,1.1227268907692643e-06,1.1227268907692643e-06,-2.3702554515215354e-06,7.018931303013571e-07,6.673873122594188e-07,0.999999999995225,2.9808690592609702e-12,2.3656692248582624e-12,26.7977294448346,66.7235252570493,284.461386656599,73.9715355790978,83.2189381030185,227.549794336588,10.6529470924479,295.162585339095,29.3062082223907,295.162585339095,tess2018207085942-s0001-4-1-0120-s_ffi
28.0,1325.9073151725884,0.00047602097038179636,1.0,1325.8964453004508,1325.9172554780916,236.0,199.0,900.0,-1.51180098092331e-06,1.1930309348883205e-06,1.1593093327401078e-06,-2.56500134308515e-07,1.2296589385714918e-06,1.195529855408448e-06,-2.3381446977938252e-06,9.324768514919979e-07,8.754628973893417e-07,0.999999999995173,3.5946601263872045e-12,2.663967100611413e-12,27.0450611779794,67.1171482987208,283.584862781979,74.3582275998524,83.2926141597134,227.381039675501,10.8004277262643,294.261734891915,29.3255110674842,294.261734891915,tess2018207092942-s0001-4-1-0120-s_ffi
29.0,1325.9281487822846,0.0004763056931551546,1.0,1325.9172786262313,1325.9380888038736,236.0,199.0,900.0,-1.555769658569735e-06,1.3268328765252235e-06,1.2955296914360078e-06,-1.546919649166445e-07,1.1101936178095075e-06,1.0315892986541292e-06,-2.343990883068845e-06,1.05163836832428e-06,1.0373297952044354e-06,0.999999999994868,4.149592014500704e-12,2.7452025056955455e-12,27.2921470931925,67.5082896079907,282.729167657111,74.7407966567431,83.3671504816425,227.210381178177,10.942702896927,293.376340570562,29.3447523552751,293.376340570562,tess2018207095942-s0001-4-1-0120-s_ffi
30.0,1325.9489823923595,0.00047659079427830875,1.0,1325.9381119520135,1325.9589221296528,236.0,198.0,900.0,-1.558150925253505e-06,1.1905335445601946e-06,1.171419274241343e-06,-1.186865428646375e-07,1.1766096491997783e-06,1.1766096491997783e-06,-2.28870333498209e-06,9.718324299542173e-07,9.659583592899821e-07,0.9999999999950484,3.5033527368878104e-12,2.6839171470217553e-12,27.5389338480982,67.8967897449798,281.893527900491,75.119269652619,83.442480043181,227.037923738463,11.0799480589072,292.505993928061,29.3639290005557,292.505993928061,tess2018207102942-s0001-4-1-0120-s_ffi
31.0,1325.9698160027535,0.00047687621554359794,1.0,1325.9589452777927,1325.9797554554348,236.0,194.0,900.0,-1.6268799892226352e-06,1.291657821428138e-05,1.2425581866122508e-06,-8.43707065148283e-08,1.3024534082480252e-05,1.1726270495151879e-06,-2.45673648158156e-06,1.571336067329595e-06,1.1550364224118564e-06,0.9999999999943194,4.852717443257014e-09,3.8830213527584395e-12,27.7853711360537,68.2825092492958,281.077201805059,75.4936752450562,83.5185397893687,226.863766862442,11.212333170391,291.650298302046,29.3830376287235,291.650298302046,tess2018207105942-s0001-4-1-0120-s_ffi
32.0,1325.990649613497,0.0004771619860548526,1.0,1325.9797786035747,1326.0005887812142,236.0,198.0,900.0,-1.5962085915436e-06,1.1782972907813355e-06,1.1719074757922626e-06,-2.44931952939722e-07,9.568591127661163e-07,9.422617890623558e-07,-2.26760302025321e-06,1.1953085236778164e-06,1.164328699000706e-06,0.9999999999950024,3.709447042690764e-12,2.820546186620607e-12,28.0314115262498,68.6653268581812,280.27947833677,75.8640436267318,83.5952704007428,226.688004937618,11.3400227459202,290.808868574532,29.4020746256502,290.808868574532,tess2018207112942-s0001-4-1-0120-s_ffi
33.0,1326.0114832245304,0.00047744804760441184,1.0,1326.000611929354,1326.0214221069948,236.0,199.0,900.0,-1.4532482466305752e-06,9.76011768816834e-07,9.664458443846174e-07,-1.85888890108675e-07,1.0658293200497883e-06,1.0658293200497883e-06,-2.35097314134002e-06,1.3992500290531388e-06,1.3865715895292863e-06,0.99999999999522,4.025548951098732e-12,3.2085024471788776e-12,28.2770103113031,69.0451378670142,279.499676096705,76.2304063244899,83.672616071694,226.510727490566,11.4631759272142,289.981330921141,29.4210361818359,289.981330921141,tess2018207115942-s0001-4-1-0120-s_ffi
34.0,1326.0323168358855,0.0004777344292961061,1.0,1326.0214452551347,1326.0422554327768,236.0,199.0,900.0,-1.5678241913053099e-06,1.0511178223870134e-06,9.92815832021864e-07,-1.91843458133445e-07,1.0538696930827355e-06,1.0483457147000333e-06,-2.279265685086655e-06,1.1490561202892213e-06,1.1009811096441818e-06,0.999999999995298,3.8377724423055e-12,3.1941373722630925e-12,28.5221253622068,69.4218526229606,278.737142260445,76.5927960161915,83.7505243018698,226.332019433072,11.5819465694019,289.167322551045,29.4399183313354,289.167322551045,tess2018207122942-s0001-4-1-0120-s_ffi
35.0,1326.053150447532,0.0004780211020261049,1.0,1326.0422785809153,1326.0630887585562,236.0,199.0,900.0,-1.577423618289255e-06,1.2070398922590952e-06,1.1780458890111295e-06,-1.61503864291434e-07,1.1380558838843044e-06,1.1219611063672825e-06,-2.23592389038485e-06,1.015389222725889e-06,1.0042140510463544e-06,0.999999999995185,3.496211849033027e-12,2.789221897789488e-12,28.766716991085,69.7953951429185,277.991251506374,76.9512463645261,83.8289456999721,226.151961296819,11.6964833399723,288.36649143901,29.4587169860739,288.36649143901,tess2018207125942-s0001-4-1-0120-s_ffi
36.0,1326.0739840594395,0.00047830803669057786,1.0,1326.063111906696,1326.0839220843382,236.0,199.0,900.0,-1.477133969531925e-06,1.0763285424012573e-06,1.0649323613047323e-06,-1.883844966991045e-07,9.019945195822685e-07,8.589981322935327e-07,-2.2360719963596147e-06,8.911759065643093e-07,8.773752666557152e-07,0.9999999999956626,2.865900341440272e-12,2.374034765953806e-12,29.0107478206118,70.1657018454639,277.261404945841,77.3057918652364,83.9078337990558,225.970629457552,11.8069298276177,287.578496054411,29.4774279659322,287.578496054411,tess2018207132942-s0001-4-1-0120-s_ffi
