# TESS Quaternions downsampled to end-user cadences
# Sector: 	1
# Camera: 	3
# Cadence:	FFI
# This file contains TESS quaternions that have been downsampled from the TESS
# native 2-second exposures to the end-user product cadence (e.g .20s/120s/FFI)
# For more information See:
#     - The github repo that created this file at https://github.com/tylerapritchard/TESSQuats
#     - The TESS Instrument Handbook at https://archive.stsci.edu/missions-and-data/tess
#     - The original quaternion engineering files at https://archive.stsci.edu/missions-and-data/tess/data-products
# Please check the TESS Sector Data Release Notes at https://archive.stsci.edu/tess/tess_drn.html
# for information regarding the telescope pointing and tracking (in addition to other image quality information) as
# for some sectors/cameras alternative camera quaternions are substituted for a variety of programattic reasons.

# Column Descriptions:
# Cadence #: Cadence index from the source tpf
# MidTime: The exposure midpoint in spacecraft corrected time (i.e. tpf.time)
# TimeCorr: The Time Correction for spacecraft to Barycentric time at that cadence
# Quat_Start: The timestamp of the earliest quaternion used in the bin
# Quat_Stop: The timestamp of the last quaternion used in the bin
# Quat_MIN_FOM: The worst Figure of Merit from the source quaternions
# Quat_MIN_NUM_GSUSED: The lowest number of guide stars used in the source quaternions
# Quat_NBinned: The number of quaternions binned into this final result.
# Quat[1-4]_Med: The Quaternion #[1-4] median value from the binned values 
# Quat[1-4]_StdDev: The standard deviation of Quaternion #[1-4] binned values
# Quat[1-4]_SigClip: The Sigma-Clipped Standard Deviation of Quaternion #[1-4] binned values
# Quat[1-4]_CRM_Med: The Quaternion #[1-4] median value with the highest and lowest values excluded 

# Earth_Distance: Distance to Earth in Earth Radii 

# Earth_Camera_Angle: Angle of Earth from Camera Boresight in Degrees 

# Earth_Camera_Azimuth: Azimuth of Earth around Camera Boresight in Degrees 

# Moon_Distance: Distance to Moon in Earth Radii 

# Moon_Camera_Angle: Angle of Moon from Camera Boresight in Degrees 

# Moon_Camera_Azimuth: Azimuth of Moon around Camera Boresight in Degrees 

# Earth_Spacecraft_Angle: Angle of Earth from Spacecraft Boresight in Degrees 

# Earth_Spacecraft_Azimuth: Azimuth of Earth around Spacecraft Boresight in Degrees 

# Moon_Spacecraft_Angle: Angle of Moon from Sacecraft Boresight in Degrees 

# Moon_Spacecraft_Azimuth: Azimuth of Moon around Spacecraft Boresight in Degrees 

# FFIFile: The FFI file assosciated with this observing cadence
# Processing Date-Time: 2024-07-13

Cadence,MidTime,TimeCorr,Segment,Quat_Start,Quat_Stop,Quat_MIN_FOM,Quat_MIN_NUM_GSUSED,Quat_NBinned,Quat1_Med,Quat1_StdDev,Quat1_StdDev_SigClip,Quat2_Med,Quat2_StdDev,Quat2_StdDev_SigClip,Quat3_Med,Quat3_StdDev,Quat3_StdDev_SigClip,Quat4_Med,Quat4_StdDev,Quat4_StdDev_SigClip,Earth_Distance,Earth_Camera_Angle,Earth_Camera_Azimuth,Moon_Distance,Moon_Camera_Angle,Moon_Camera_Azimuth,Earth_Spacecraft_Angle,Earth_Spacecraft_Azimuth,Moon_Spacecraft_Angle,Moon_Spacecraft_Azimuth,FFIFile
10.0,1325.53454054872,0.0027070336509495974,1.0,1325.5214396493648,1325.5422498270054,236.0,199.0,900.0,-2.0983020171123902e-07,8.874336893954137e-07,8.305088004817916e-07,1.069310310618115e-06,7.801506517847537e-07,7.765342611957042e-07,-7.65926916867111e-07,9.245625703185559e-07,8.12197108103532e-07,0.9999999999985676,1.9695379064367303e-12,1.1014009635048412e-12,22.6257634700199,74.7345389728733,311.535585808492,66.7557852429692,67.4664783287041,235.243693116238,7.1541720325108,313.297646808704,28.9685905527238,313.297646808704,tess2018207002942-s0001-3-1-0120-s_ffi
11.0,1325.555374299773,0.002707459731027484,1.0,1325.5422729751454,1325.5630831527876,236.0,199.0,900.0,-1.82955112115408e-07,1.2149211971549972e-06,1.1400079836355089e-06,9.685376541921034e-07,7.329439095159684e-07,7.149611679252556e-07,-7.292905748244596e-07,1.0514335937905174e-06,9.718350553348427e-07,0.999999999998329,2.5121267013186037e-12,1.3500349324015635e-12,22.8652239845755,74.6648633506018,310.234474096885,67.2133802538731,67.469489018269,235.113106570344,7.42183891386225,312.059542880643,28.9891715904319,312.059542880643,tess2018207005942-s0001-3-1-0120-s_ffi
12.0,1325.576208050594,0.002707885578274727,1.0,1325.5631063009275,1325.5839164785668,236.0,199.0,900.0,-1.409523544224795e-07,1.0419000184520267e-06,1.013975582459472e-06,1.022851554419905e-06,6.876377761310182e-07,6.73533112767667e-07,-7.64249185395572e-07,9.814646807102403e-07,9.643582265615097e-07,0.9999999999985245,2.0672439480432585e-12,1.077785919008922e-12,23.1060058026861,74.6039436861619,308.959609659093,67.6670102912543,67.473706465291,234.976580451413,7.68061738209802,310.845721227683,29.0096047895048,310.845721227683,tess2018207012942-s0001-3-1-0120-s_ffi
13.0,1325.5970418014135,0.00270831142552197,1.0,1325.5839396267068,1325.6047498043474,236.0,199.0,900.0,-1.3384559222725952e-07,9.961671400691921e-07,9.741178743953094e-07,1.08286033362783e-06,8.851712823021234e-07,8.762464810643893e-07,-6.838834009046579e-07,9.702507941307436e-07,9.419434776551276e-07,0.9999999999982635,1.9296392986753787e-12,1.4308025472997654e-12,23.347971426951,74.5513249835282,307.710423301543,68.1166102540119,67.4790472548875,234.834433456175,7.9307404074826,309.655572262894,29.0299097697175,309.655572262894,tess2018207015942-s0001-3-1-0120-s_ffi
14.0,1325.617875552234,0.0027087372727692127,1.0,1325.6047729524873,1325.6255831301282,236.0,199.0,900.0,-9.685431804718894e-08,1.1708284383914325e-06,1.1708284383914325e-06,1.01570768403776e-06,8.172998378111947e-07,7.679285998953049e-07,-7.950922546906386e-07,1.0086920273091676e-06,9.925147873731114e-07,0.999999999998114,1.8950363530346057e-12,1.453662728490798e-12,23.5909903432729,74.506569832546,306.486342237581,68.5621255226463,67.4854339114513,234.686969222004,8.17244315811321,308.488495011231,29.0501031430722,308.488495011231,tess2018207022942-s0001-3-1-0120-s_ffi
15.0,1325.638709303054,0.0027091631200164557,1.0,1325.625606278268,1325.6464164559088,236.0,198.0,900.0,-1.02638838787958e-07,1.3438998382330255e-06,1.294844415126704e-06,1.08601402239621e-06,7.91115738783913e-07,7.659321581602944e-07,-7.189783537416995e-07,1.1598955963590516e-06,1.077551972722252e-06,0.999999999998136,2.513917897782668e-12,1.5574953082520322e-12,23.8349387436958,74.4692585183555,305.286792322115,69.0035110731991,67.4927944925888,234.534476808392,8.4059616754102,307.343898092897,29.0701988384755,307.343898092897,tess2018207025942-s0001-3-1-0120-s_ffi
16.0,1325.659543053641,0.002709588734433055,1.0,1325.6464396040487,1325.6672497816908,236.0,198.0,900.0,-7.05847126263876e-08,8.220091993199062e-07,8.220091993199062e-07,1.093608044395745e-06,7.273220814494137e-07,6.447073564619155e-07,-6.869920460172844e-07,8.622801647021258e-07,8.268962799510395e-07,0.9999999999986955,1.6761908129988697e-12,1.0289848791947725e-12,24.0796992495834,74.4389889882005,304.111200043814,69.4407306505031,67.5010622064657,234.377231202381,8.63153172277088,306.221200540204,29.0902083962025,306.221200540204,tess2018207032942-s0001-3-1-0120-s_ffi
17.0,1325.680376803996,0.0027100141160190105,1.0,1325.6672729298293,1325.68808310747,236.0,199.0,900.0,-6.91081845554328e-08,1.1729178231194875e-06,1.145916041666552e-06,1.004045055674765e-06,8.596365169851633e-07,8.018507544338387e-07,-7.720040060300615e-07,1.1694381220182745e-06,1.1493022114579202e-06,0.9999999999981575,2.513536624723124e-12,1.4555280292808728e-12,24.3251604601765,74.4154185519297,302.959006821789,69.8737465625189,67.5101870809887,234.215499296023,8.84934446394063,305.119837011262,29.1101284586005,305.119837011262,tess2018207035942-s0001-3-1-0120-s_ffi
18.0,1325.7012105545834,0.00271043973043561,1.0,1325.68810625561,1325.7089164332508,236.0,199.0,900.0,-1.3506876747324348e-07,1.1947667631645307e-06,1.1873968817044477e-06,1.11631529914218e-06,8.774022582987074e-07,7.900892758886846e-07,-7.064662845369821e-07,1.0386869121768527e-06,9.993412511365622e-07,0.9999999999981686,2.5222183137639206e-12,1.3587177130577562e-12,24.5712173956346,74.3980964710966,301.829620637311,70.3025566181147,67.5200876505759,234.049518719835,9.05971862292592,304.039240187992,29.1299919554556,304.039240187992,tess2018207042942-s0001-3-1-0120-s_ffi
19.0,1325.722044304938,0.0027108651120215654,1.0,1325.7089395813905,1325.7297497590314,236.0,198.0,900.0,-6.273196280962494e-08,1.1464346551524337e-06,1.0711855603874743e-06,1.03951959187972e-06,7.743187728485797e-07,7.743187728485797e-07,-6.616025616223729e-07,1.0489171733726068e-06,1.0065139939871164e-06,0.999999999998442,2.5518691659074975e-12,1.340321993413529e-12,24.8177701476899,74.3867139584903,300.722491961115,70.7271371267294,67.5307223921381,233.879530718205,9.26284070765096,302.978868326298,29.1497921474509,302.978868326298,tess2018207045942-s0001-3-1-0120-s_ffi
20.0,1325.7428780550595,0.0027112902607768774,1.0,1325.7297729071713,1325.750583084812,236.0,199.0,900.0,-9.479303057976015e-08,1.1487811209169052e-06,1.1322810160051918e-06,9.915664975028804e-07,7.414658811439879e-07,7.097782561764179e-07,-7.404750317980585e-07,1.1425012985642992e-06,1.1301246161455693e-06,0.999999999998365,2.3056990435034854e-12,1.2420935035528492e-12,25.0647243500221,74.3809371716298,299.637065430229,71.1474797476206,67.5420417412596,233.705759254642,9.45893677588439,301.938187523255,29.1695334381142,301.938187523255,tess2018207052942-s0001-3-1-0120-s_ffi
21.0,1325.763711805414,0.002711715642362833,1.0,1325.750606232952,1325.7714164105928,236.0,199.0,900.0,-6.027507940654145e-08,1.1825192176693636e-06,1.1825192176693636e-06,1.0341807561498349e-06,7.560867356649553e-07,7.527944799316846e-07,-6.75012007905205e-07,1.0952666538140315e-06,1.0554840640282713e-06,0.999999999998233,2.3500977838014422e-12,1.4119752907668673e-12,25.3119907406134,74.3804483367596,298.5727931889,71.5635815807243,67.5539997019061,233.5284168589,9.64822891804621,300.916676443696,29.1892189383446,300.916676443696,tess2018207055942-s0001-3-1-0120-s_ffi
22.0,1325.7845455553024,0.0027121405582875013,1.0,1325.7714395587325,1325.7922497363734,236.0,198.0,900.0,-1.1514936832813051e-08,9.035551037738317e-07,9.035551037738317e-07,1.015199780926395e-06,7.533322274298259e-07,7.290277444490776e-07,-6.30507265518692e-07,9.010212177120412e-07,8.825762419513425e-07,0.9999999999986704,1.6968175797103596e-12,1.2149605955872106e-12,25.559484916517,74.3849452560304,297.529135754385,71.9754446434608,67.5665535901534,233.347705143657,9.83093483991745,299.913826462619,29.2088506242867,299.913826462619,tess2018207062942-s0001-3-1-0120-s_ffi
23.0,1325.805379305424,0.0027125657070428133,1.0,1325.7922728845133,1325.813083062154,236.0,198.0,900.0,-1.481794044745475e-07,1.3084661084971147e-06,1.2370490264857265e-06,1.0164801370884999e-06,7.688949451946246e-07,7.581957810840106e-07,-5.729106263013965e-07,1.169155074778928e-06,1.169155074778928e-06,0.999999999998065,2.267578423512202e-12,1.5381243162484968e-12,25.807127096725,74.3941407849705,296.505562747813,72.3830753881963,67.57966379552,233.163815310069,10.0072675255079,298.929141738882,29.2284294790155,298.929141738882,tess2018207065942-s0001-3-1-0120-s_ffi
24.0,1325.8262130553135,0.0027129906229674816,1.0,1325.8131062102939,1325.8339163879346,236.0,199.0,900.0,-4.904030007833155e-08,1.2021126310460234e-06,1.191613906607841e-06,1.090881780358635e-06,9.287955624951075e-07,8.857351290667544e-07,-7.05712849666293e-07,1.1723903690689194e-06,1.093458113065788e-06,0.99999999999801,2.276909129614945e-12,1.7304864174736676e-12,26.0548418935415,74.4077622892702,295.501553501351,72.7864842584587,67.5932935592334,232.976928640329,10.1774349708369,297.96213922771,29.2479556191946,297.96213922771,tess2018207072942-s0001-3-1-0120-s_ffi
25.0,1325.8470468049695,0.0027134153060615063,1.0,1325.8339395360745,1325.8547497137154,236.0,198.0,900.0,1.4600077662636849e-08,1.1839354977590513e-06,1.1377713848789073e-06,1.047454085999285e-06,7.75353125729946e-07,7.542991595750739e-07,-5.953530056568706e-07,1.1475627348677187e-06,1.1173252505107374e-06,0.9999999999983296,2.328282141197199e-12,1.3818011482764776e-12,26.3025580923955,74.425551088484,294.51659755481,73.1856852806246,67.6074087680526,232.787216975073,10.3416399798782,297.012348641148,29.2674284085828,297.012348641148,tess2018207075942-s0001-3-1-0120-s_ffi
26.0,1325.867880554625,0.002713839989155531,1.0,1325.8547728618553,1325.875583039496,236.0,198.0,900.0,6.32070901609929e-08,1.2348985068669646e-06,1.2125507632787537e-06,1.02123439443225e-06,7.616122622195798e-07,7.576392086252417e-07,-7.34595018299848e-07,1.1916768766307085e-06,1.1331654481444234e-06,0.999999999998045,2.133884057905607e-12,1.3827491966624735e-12,26.5502084405527,74.4472618930879,293.550195055596,73.5806956881518,67.6219777626748,232.594843176037,10.5000800144265,296.079312366327,29.2868465594042,296.079312366327,tess2018207082942-s0001-3-1-0120-s_ffi
27.0,1325.8887143042816,0.0027142646722495556,1.0,1325.8756061876359,1325.8964163652765,236.0,199.0,900.0,-8.239963762693435e-08,1.0108425259958722e-06,1.0108425259958722e-06,1.0709102739401999e-06,8.083791149882041e-07,7.997606125338789e-07,-6.393823736209441e-07,1.0472790765392174e-06,9.990813466097998e-07,0.9999999999985205,2.285433427779531e-12,1.2357483011996454e-12,26.7977294448346,74.4726622404736,292.601857063219,73.9715355790978,67.6369711605687,232.399961570846,10.6529470924479,295.162585339095,29.3062082223907,295.162585339095,tess2018207085942-s0001-3-1-0120-s_ffi
28.0,1325.9095480537035,0.0027146891225129366,1.0,1325.8964395134165,1325.9172496910573,236.0,198.0,900.0,-5.655808908508999e-08,1.2017162494876763e-06,1.1677891583690236e-06,9.287267874278785e-07,8.502943414979754e-07,8.278770108808558e-07,-5.063486866663804e-07,1.2453238648848141e-06,1.2279734388683438e-06,0.99999999999826,2.5204089518645717e-12,1.694050005309367e-12,27.0450611779794,74.5015319342446,291.671105781601,74.3582275998524,67.6523616909261,232.202718382056,10.8004277262643,294.261734891915,29.3255110674842,294.261734891915,tess2018207092942-s0001-3-1-0120-s_ffi
29.0,1325.9303818028945,0.002715113339945674,1.0,1325.9172728391957,1325.938083016838,236.0,198.0,900.0,-5.59608062571375e-08,1.3361010639726288e-06,1.3161271651523257e-06,1.0532759713572852e-06,7.358361418083284e-07,6.903577674389079e-07,-6.094499062407759e-07,1.3002635647874355e-06,1.2621981679969008e-06,0.999999999998048,2.81641622434999e-12,1.4798778435042136e-12,27.2921470931925,74.5336624905823,290.757474717063,74.7407966567431,67.6681240421708,232.003252137992,10.942702896927,293.376340570562,29.3447523552751,293.376340570562,tess2018207095942-s0001-3-1-0120-s_ffi
30.0,1325.9512155520856,0.0027155375573784113,1.0,1325.9381061649779,1325.9589163426185,236.0,198.0,900.0,-5.7112317940583555e-08,1.202761711005229e-06,1.1889010422023284e-06,1.081088462588945e-06,8.712848182966714e-07,8.62983435189189e-07,-5.816274784429445e-07,1.1969750655601071e-06,1.1969750655601071e-06,0.9999999999981155,2.121251326852926e-12,1.506388549222512e-12,27.5389338480982,74.5688565948125,289.860508774202,75.119269652619,67.6842347204871,231.801694066516,11.0799480589072,292.505993928061,29.3639290005557,292.505993928061,tess2018207102942-s0001-3-1-0120-s_ffi
31.0,1325.972049301276,0.0027159617748111486,1.0,1325.9589394907584,1325.979749668399,236.0,198.0,900.0,-1.1355771304928049e-07,2.0027130998606394e-06,1.2561653584254287e-06,1.04965878952338e-06,2.0225124177004282e-06,8.716294706655142e-07,-7.939484278662125e-07,2.424679895734879e-06,1.397807781491106e-06,0.999999999997926,5.592512774669602e-11,1.9417266490881026e-12,27.7853711360537,74.606927570401,288.9797642993,75.4936752450562,67.7006719186858,231.598168471652,11.212333170391,291.650298302046,29.3830376287235,291.650298302046,tess2018207105942-s0001-3-1-0120-s_ffi
32.0,1325.9928830500005,0.0027163855265825987,1.0,1325.979772816539,1326.00058299418,236.0,199.0,900.0,-8.494805133081256e-08,1.187880798657441e-06,1.1818593864096553e-06,9.63570346720766e-07,7.845337262756022e-07,7.845337262756022e-07,-5.7546613057227e-07,1.2523676756181052e-06,1.2229673077632301e-06,0.999999999998013,2.154134791645761e-12,1.4559229533856632e-12,28.0314115262498,74.6476988624684,288.114809073349,75.8640436267318,67.7174153948741,231.392793092807,11.3400227459202,290.808868574532,29.4020746256502,290.808868574532,tess2018207112942-s0001-3-1-0120-s_ffi
33.0,1326.013716798957,0.0027168095111846924,1.0,1326.0006061423198,1326.0214163199591,236.0,199.0,900.0,3.3584001182482245e-08,9.82535243197386e-07,9.72622032454183e-07,1.07137343955275e-06,8.752107099118189e-07,8.674276533765972e-07,-6.19078035767386e-07,1.4601466055959277e-06,1.4537800254347981e-06,0.9999999999978735,2.0782087458166346e-12,1.5932362641223874e-12,28.2770103113031,74.6910035371511,287.265222264877,76.2304063244899,67.7344463599855,231.185679447414,11.4631759272142,289.981330921141,29.4210361818359,289.981330921141,tess2018207115942-s0001-3-1-0120-s_ffi
34.0,1326.0345505474495,0.0027172330301254988,1.0,1326.021439468099,1326.042249645741,236.0,198.0,900.0,-4.963914764381485e-08,1.0583262955056656e-06,1.003739656014121e-06,1.01400060320382e-06,9.179242817799954e-07,9.136371937960969e-07,-5.424979996240191e-07,1.1679581638485926e-06,1.1537020228341235e-06,0.99999999999814,1.924522046778947e-12,1.4493340143998143e-12,28.5221253622068,74.7366837978421,286.430594346613,76.5927960161915,67.7517473736698,230.976933157184,11.5819465694019,289.167322551045,29.4399183313354,289.167322551045,tess2018207122942-s0001-3-1-0120-s_ffi
35.0,1326.0553842961745,0.002717656781896949,1.0,1326.042272793881,1326.063082971522,236.0,198.0,900.0,-4.04240753700902e-08,1.2145516501716471e-06,1.178666952877603e-06,1.0677295107169351e-06,8.423149471723664e-07,8.176060352795709e-07,-6.248194164673535e-07,1.2166191275792333e-06,1.1966809270051583e-06,0.99999999999794,2.0916276404673383e-12,1.498847146468568e-12,28.766716991085,74.7845905192243,285.610526979986,76.9512463645261,67.7693022478893,230.766654258239,11.6964833399723,288.36649143901,29.4587169860739,288.36649143901,tess2018207125942-s0001-3-1-0120-s_ffi
36.0,1326.076218044434,0.0027180800680071115,1.0,1326.0631061196616,1326.0839162973025,236.0,199.0,900.0,5.01593620765076e-08,1.0834347124699407e-06,1.0773242555389222e-06,1.017668457346585e-06,6.479885204684349e-07,6.220488975940447e-07,-5.81706243185713e-07,1.0519185789502904e-06,1.041307594346378e-06,0.9999999999984566,1.7215531475617037e-12,1.1193728732256846e-12,29.0107478206118,74.8345827994353,284.804632874841,77.3057918652364,67.7870959576345,230.554937496383,11.8069298276177,287.578496054411,29.4774279659322,287.578496054411,tess2018207132942-s0001-3-1-0120-s_ffi
