# TESS Quaternions downsampled to end-user cadences
# Sector: 	1
# Camera: 	1
# Cadence:	FFI
# This file contains TESS quaternions that have been downsampled from the TESS
# native 2-second exposures to the end-user product cadence (e.g .20s/120s/FFI)
# For more information See:
#     - The github repo that created this file at https://github.com/tylerapritchard/TESSQuats
#     - The TESS Instrument Handbook at https://archive.stsci.edu/missions-and-data/tess
#     - The original quaternion engineering files at https://archive.stsci.edu/missions-and-data/tess/data-products
# Please check the TESS Sector Data Release Notes at https://archive.stsci.edu/tess/tess_drn.html
# for information regarding the telescope pointing and tracking (in addition to other image quality information) as
# for some sectors/cameras alternative camera quaternions are substituted for a variety of programattic reasons.

# Column Descriptions:
# Cadence #: Cadence index from the source tpf
# MidTime: The exposure midpoint in spacecraft corrected time (i.e. tpf.time)
# TimeCorr: The Time Correction for spacecraft to Barycentric time at that cadence
# Quat_Start: The timestamp of the earliest quaternion used in the bin
# Quat_Stop: The timestamp of the last quaternion used in the bin
# Quat_MIN_FOM: The worst Figure of Merit from the source quaternions
# Quat_MIN_NUM_GSUSED: The lowest number of guide stars used in the source quaternions
# Quat_NBinned: The number of quaternions binned into this final result.
# Quat[1-4]_Med: The Quaternion #[1-4] median value from the binned values 
# Quat[1-4]_StdDev: The standard deviation of Quaternion #[1-4] binned values
# Quat[1-4]_SigClip: The Sigma-Clipped Standard Deviation of Quaternion #[1-4] binned values
# Quat[1-4]_CRM_Med: The Quaternion #[1-4] median value with the highest and lowest values excluded 

# Earth_Distance: Distance to Earth in Earth Radii 

# Earth_Camera_Angle: Angle of Earth from Camera Boresight in Degrees 

# Earth_Camera_Azimuth: Azimuth of Earth around Camera Boresight in Degrees 

# Moon_Distance: Distance to Moon in Earth Radii 

# Moon_Camera_Angle: Angle of Moon from Camera Boresight in Degrees 

# Moon_Camera_Azimuth: Azimuth of Moon around Camera Boresight in Degrees 

# Earth_Spacecraft_Angle: Angle of Earth from Spacecraft Boresight in Degrees 

# Earth_Spacecraft_Azimuth: Azimuth of Earth around Spacecraft Boresight in Degrees 

# Moon_Spacecraft_Angle: Angle of Moon from Sacecraft Boresight in Degrees 

# Moon_Spacecraft_Azimuth: Azimuth of Moon around Spacecraft Boresight in Degrees 

# FFIFile: The FFI file assosciated with this observing cadence
# Processing Date-Time: 2024-07-13

Cadence,MidTime,TimeCorr,Segment,Quat_Start,Quat_Stop,Quat_MIN_FOM,Quat_MIN_NUM_GSUSED,Quat_NBinned,Quat1_Med,Quat1_StdDev,Quat1_StdDev_SigClip,Quat2_Med,Quat2_StdDev,Quat2_StdDev_SigClip,Quat3_Med,Quat3_StdDev,Quat3_StdDev_SigClip,Quat4_Med,Quat4_StdDev,Quat4_StdDev_SigClip,Earth_Distance,Earth_Camera_Angle,Earth_Camera_Azimuth,Moon_Distance,Moon_Camera_Angle,Moon_Camera_Azimuth,Earth_Spacecraft_Angle,Earth_Spacecraft_Azimuth,Moon_Spacecraft_Angle,Moon_Spacecraft_Azimuth,FFIFile
12.0,1325.578791017145,0.005296639166772366,1.0,1325.5631005138919,1325.5839106915325,236.0,199.0,900.0,-2.53290811112097e-06,1.0420103825624395e-06,1.0076427749951263e-06,-1.518132096193935e-06,5.434758708139296e-07,5.038051362971028e-07,-2.81754874511997e-07,1.1099567446803222e-06,1.0740813318994467e-06,0.99999999999503,2.9119692508738187e-12,2.396491335708532e-12,23.1060058026861,105.834111474578,128.807789600716,67.6670102912543,49.4351903841993,84.7116133196941,7.68061738209802,310.845721227683,29.0096047895048,310.845721227683,tess2018207012942-s0001-1-1-0120-s_ffi
13.0,1325.5996244589992,0.00529675604775548,1.0,1325.5839338396725,1325.6047440173118,236.0,199.0,900.0,-2.5108778174061653e-06,9.956441094730165e-07,9.605816969983705e-07,-1.483709677162605e-06,5.916420760529995e-07,5.626605447912872e-07,-3.203388104943335e-07,1.2239303104303746e-06,1.210025355807369e-06,0.999999999994681,2.8433411360880117e-12,2.5152412590540205e-12,23.347971426951,105.063945102169,127.845811788156,68.1166102540119,49.333210793025,84.602426985469,7.9307404074826,309.655572262894,29.0299097697175,309.655572262894,tess2018207015942-s0001-1-1-0120-s_ffi
14.0,1325.620457900387,0.005296872463077307,1.0,1325.6047671654517,1325.625577343094,236.0,199.0,900.0,-2.5446166121088953e-06,1.1683921919117215e-06,1.1683921919117215e-06,-1.470280227150055e-06,6.323791904800936e-07,6.26542574926419e-07,-2.80756574437495e-07,1.1720527344001284e-06,1.1335368887684336e-06,0.9999999999946745,3.3596420621579564e-12,3.052568468639773e-12,23.5909903432729,104.305709064302,126.910352482519,68.5621255226463,49.2279446636878,84.4880392990118,8.17244315811321,308.488495011231,29.0501031430722,308.488495011231,tess2018207022942-s0001-1-1-0120-s_ffi
15.0,1325.641291340844,0.005296987947076559,1.0,1325.6256004912336,1325.6464106688732,236.0,199.0,900.0,-2.5480469253857497e-06,1.3416698465555906e-06,1.294167783156355e-06,-1.5112343748922251e-06,6.257599706081981e-07,6.023732903194852e-07,-3.45971842009171e-07,1.2854722369051361e-06,1.1956918301836336e-06,0.999999999994655,4.1867805503190405e-12,2.6771771309649893e-12,23.8349387436958,103.559440171276,126.000121764081,69.0035110731991,49.1195662105995,84.3687079020169,8.4059616754102,307.343898092897,29.0701988384755,307.343898092897,tess2018207025942-s0001-1-1-0120-s_ffi
16.0,1325.662124779904,0.0052971020340919495,1.0,1325.646433817013,1325.667243994655,236.0,199.0,900.0,-2.5807753985495802e-06,8.224352560804884e-07,8.224352560804884e-07,-1.5562401654625951e-06,5.338369905080038e-07,4.774206585132457e-07,-3.6671675574352004e-07,1.0152527858642404e-06,9.873817120903966e-07,0.99999999999496,2.2930842957552668e-12,2.188873018405579e-12,24.0796992495834,102.825137860859,125.113905326948,69.4407306505031,49.0082423543417,84.2446754200803,8.63153172277088,306.221200540204,29.0902083962025,306.221200540204,tess2018207032942-s0001-1-1-0120-s_ffi
17.0,1325.682958218964,0.00529721612110734,1.0,1325.667267142795,1325.6880773204357,236.0,198.0,900.0,-2.588093576380945e-06,1.1705747911985515e-06,1.138570099795129e-06,-1.521143242207245e-06,6.779534566664371e-07,6.719720547400667e-07,-3.783910811654415e-07,1.3409588515396539e-06,1.2644937167883363e-06,0.9999999999943789,3.4031667341125428e-12,2.7911188965158293e-12,24.3251604601765,102.102808979358,124.250542135543,69.8737465625189,48.8941441328079,84.1161615034897,8.84934446394063,305.119837011262,29.1101284586005,305.119837011262,tess2018207035942-s0001-1-1-0120-s_ffi
18.0,1325.703791656627,0.005297328811138868,1.0,1325.6881004685756,1325.7089106462151,236.0,199.0,900.0,-2.4864086605650753e-06,1.1981133135146826e-06,1.1851987553509915e-06,-1.46164981760743e-06,6.055756201682917e-07,6.023942854361559e-07,-4.038285054809355e-07,1.2484051440672773e-06,1.1554068628359261e-06,0.9999999999946421,3.6868001527251216e-12,2.9297736154778365e-12,24.5712173956346,101.392312547515,123.408990913368,70.3025566181147,48.7774020679879,83.9833985698849,9.05971862292592,304.039240187992,29.1299919554556,304.039240187992,tess2018207042942-s0001-1-1-0120-s_ffi
19.0,1325.724625093824,0.0052974410355091095,1.0,1325.708933794355,1325.729743971997,236.0,199.0,900.0,-2.53114534049968e-06,1.1452963646420592e-06,1.0737074467636446e-06,-1.5029053093794501e-06,5.062248246035592e-07,4.686372969270967e-07,-3.37521114645626e-07,1.2194576837913603e-06,1.1962652831473776e-06,0.9999999999949134,3.6488082447284105e-12,2.425325825614973e-12,24.8177701476899,100.693602704983,122.58822020135,70.7271371267294,48.6581733084889,83.8465801738904,9.26284070765096,302.978868326298,29.1497921474509,302.978868326298,tess2018207045942-s0001-1-1-0120-s_ffi
20.0,1325.74545853009,0.005297552328556776,1.0,1325.729767120137,1325.7505772977763,236.0,198.0,900.0,-2.50681572942482e-06,1.1466413908844961e-06,1.1300141461474736e-06,-1.498501150800695e-06,6.404331261161578e-07,6.282622853040799e-07,-4.175965183704005e-07,1.2608751191767225e-06,1.206242228569017e-06,0.9999999999947116,3.456925497866371e-12,2.7083468404563525e-12,25.0647243500221,100.006572976628,121.787274625942,71.1474797476206,48.5365974027758,83.7058965625022,9.45893677588439,301.938187523255,29.1695334381142,301.938187523255,tess2018207052942-s0001-1-1-0120-s_ffi
21.0,1325.76629196589,0.005297663155943155,1.0,1325.7506004459162,1325.7714106235585,236.0,198.0,900.0,-2.538896124609725e-06,1.1837175159852612e-06,1.1837175159852612e-06,-1.458368125580345e-06,5.906734704098021e-07,5.591527985903146e-07,-3.9386204845559554e-07,1.1858643270527433e-06,1.1858643270527433e-06,0.9999999999945575,3.3287439092907586e-12,2.9865081904376246e-12,25.3119907406134,99.3310990914405,121.00525372747,71.5635815807243,48.4128075800214,83.5615266532226,9.64822891804621,300.916676443696,29.1892189383446,300.916676443696,tess2018207055942-s0001-1-1-0120-s_ffi
