,MidTime,TimeCorr,CadenceNo,Quality,ExpTime,Sector,Camera,Quat_Start,Quat_Stop,Quat_MIN_FOM,Quat_MIN_NUM_GSUSED,Quat_NBinned,Quat1_Med,Quat1_StdDev,Quat1_SigClip,Quat2_Med,Quat2_StdDev,Quat2_SigClip,Quat3_Med,Quat3_StdDev,Quat3_SigClip,Quat4_Med,Quat4_StdDev,Quat4_SigClip
0,1325.3235118394146,0.003907251637428999,0.0,0.0,long,1,2564,1325.3131179656282,1325.3339281432688,236.0,198.0,900.0,5.270650169322726e-07,1.1150995677125105e-06,1.1150995677125105e-06,1.46564422572843e-06,6.393998858773192e-07,6.359227729051952e-07,-1.4145712142504549e-08,1.2717132939948117e-06,1.258515961494328e-06,0.999999999997524,1.8479869416469342e-12,1.3152297566758436e-12
1,1325.344345164388,0.003907280974090099,1.0,0.0,long,1,2564,1325.2928170470618,1325.3136272247039,236.0,199.0,900.0,2.78651208047414e-07,8.56011678527586e-06,9.6686801042561e-07,1.639363023948695e-06,6.5525651652128445e-06,7.08623569994559e-07,1.552840538688065e-07,3.243207578684314e-06,1.1623177675780672e-06,0.9999999999976434,3.259097751484928e-10,1.8161235497006583e-12
2,1325.365178489361,0.003907309845089912,2.0,0.0,long,1,2564,1325.303256858092,1325.3240670357327,236.0,198.0,900.0,4.809557878424275e-07,9.594183834047153e-07,9.148304455592281e-07,1.45096647784216e-06,6.080860140339983e-07,6.04386551884751e-07,1.93750384983065e-08,1.2732843681329967e-06,1.2676636391241141e-06,0.9999999999977145,1.6705584749416985e-12,1.4719920891861338e-12
3,1325.386011814333,0.0039073387160897255,3.0,0.0,long,1,2564,1325.303256858092,1325.3240670357327,236.0,198.0,900.0,4.809557878424275e-07,9.594183834047153e-07,9.148304455592281e-07,1.45096647784216e-06,6.080860140339983e-07,6.04386551884751e-07,1.93750384983065e-08,1.2732843681329967e-06,1.2676636391241141e-06,0.9999999999977145,1.6705584749416985e-12,1.4719920891861338e-12
4,1325.4068451393055,0.003907367121428251,4.0,0.0,long,1,2564,1325.303256858092,1325.3240670357327,236.0,198.0,900.0,4.809557878424275e-07,9.594183834047153e-07,9.148304455592281e-07,1.45096647784216e-06,6.080860140339983e-07,6.04386551884751e-07,1.93750384983065e-08,1.2732843681329967e-06,1.2676636391241141e-06,0.9999999999977145,1.6705584749416985e-12,1.4719920891861338e-12
5,1325.4276784642789,0.003907395526766777,5.0,0.0,long,1,2564,1325.303256858092,1325.3240670357327,236.0,198.0,900.0,4.809557878424275e-07,9.594183834047153e-07,9.148304455592281e-07,1.45096647784216e-06,6.080860140339983e-07,6.04386551884751e-07,1.93750384983065e-08,1.2732843681329967e-06,1.2676636391241141e-06,0.9999999999977145,1.6705584749416985e-12,1.4719920891861338e-12
6,1325.448511789252,0.0039074234664440155,6.0,0.0,long,1,2564,1325.303256858092,1325.3240670357327,236.0,198.0,900.0,4.809557878424275e-07,9.594183834047153e-07,9.148304455592281e-07,1.45096647784216e-06,6.080860140339983e-07,6.04386551884751e-07,1.93750384983065e-08,1.2732843681329967e-06,1.2676636391241141e-06,0.9999999999977145,1.6705584749416985e-12,1.4719920891861338e-12
7,1325.4693451142261,0.003907450940459967,7.0,0.0,long,1,2564,1325.303256858092,1325.3240670357327,236.0,198.0,900.0,4.809557878424275e-07,9.594183834047153e-07,9.148304455592281e-07,1.45096647784216e-06,6.080860140339983e-07,6.04386551884751e-07,1.93750384983065e-08,1.2732843681329967e-06,1.2676636391241141e-06,0.9999999999977145,1.6705584749416985e-12,1.4719920891861338e-12
8,1325.490178439198,0.003907478414475918,8.0,0.0,long,1,2564,1325.303256858092,1325.3240670357327,236.0,198.0,900.0,4.809557878424275e-07,9.594183834047153e-07,9.148304455592281e-07,1.45096647784216e-06,6.080860140339983e-07,6.04386551884751e-07,1.93750384983065e-08,1.2732843681329967e-06,1.2676636391241141e-06,0.9999999999977145,1.6705584749416985e-12,1.4719920891861338e-12
9,1325.5110117641705,0.003907505888491869,9.0,0.0,long,1,2564,1325.303256858092,1325.3240670357327,236.0,198.0,900.0,4.809557878424275e-07,9.594183834047153e-07,9.148304455592281e-07,1.45096647784216e-06,6.080860140339983e-07,6.04386551884751e-07,1.93750384983065e-08,1.2732843681329967e-06,1.2676636391241141e-06,0.9999999999977145,1.6705584749416985e-12,1.4719920891861338e-12
10,1325.5318450891436,0.003907532896846533,10.0,0.0,long,1,2564,1325.303256858092,1325.3240670357327,236.0,198.0,900.0,4.809557878424275e-07,9.594183834047153e-07,9.148304455592281e-07,1.45096647784216e-06,6.080860140339983e-07,6.04386551884751e-07,1.93750384983065e-08,1.2732843681329967e-06,1.2676636391241141e-06,0.9999999999977145,1.6705584749416985e-12,1.4719920891861338e-12
11,1325.5526784141161,0.003907559905201197,11.0,0.0,long,1,2564,1325.303256858092,1325.3240670357327,236.0,198.0,900.0,4.809557878424275e-07,9.594183834047153e-07,9.148304455592281e-07,1.45096647784216e-06,6.080860140339983e-07,6.04386551884751e-07,1.93750384983065e-08,1.2732843681329967e-06,1.2676636391241141e-06,0.9999999999977145,1.6705584749416985e-12,1.4719920891861338e-12
12,1325.5735117390896,0.0039075869135558605,12.0,0.0,long,1,2564,1325.303256858092,1325.3240670357327,236.0,198.0,900.0,4.809557878424275e-07,9.594183834047153e-07,9.148304455592281e-07,1.45096647784216e-06,6.080860140339983e-07,6.04386551884751e-07,1.93750384983065e-08,1.2732843681329967e-06,1.2676636391241141e-06,0.9999999999977145,1.6705584749416985e-12,1.4719920891861338e-12
13,1325.5943450640627,0.003907613456249237,13.0,0.0,long,1,2564,1325.303256858092,1325.3240670357327,236.0,198.0,900.0,4.809557878424275e-07,9.594183834047153e-07,9.148304455592281e-07,1.45096647784216e-06,6.080860140339983e-07,6.04386551884751e-07,1.93750384983065e-08,1.2732843681329967e-06,1.2676636391241141e-06,0.9999999999977145,1.6705584749416985e-12,1.4719920891861338e-12
14,1325.6151783890355,0.003907640464603901,14.0,0.0,long,1,2564,1325.303256858092,1325.3240670357327,236.0,198.0,900.0,4.809557878424275e-07,9.594183834047153e-07,9.148304455592281e-07,1.45096647784216e-06,6.080860140339983e-07,6.04386551884751e-07,1.93750384983065e-08,1.2732843681329967e-06,1.2676636391241141e-06,0.9999999999977145,1.6705584749416985e-12,1.4719920891861338e-12
15,1325.6360117140084,0.00390766654163599,15.0,0.0,long,1,2564,1325.303256858092,1325.3240670357327,236.0,198.0,900.0,4.809557878424275e-07,9.594183834047153e-07,9.148304455592281e-07,1.45096647784216e-06,6.080860140339983e-07,6.04386551884751e-07,1.93750384983065e-08,1.2732843681329967e-06,1.2676636391241141e-06,0.9999999999977145,1.6705584749416985e-12,1.4719920891861338e-12
16,1325.6568450389811,0.003907693084329367,16.0,0.0,long,1,2564,1325.303256858092,1325.3240670357327,236.0,198.0,900.0,4.809557878424275e-07,9.594183834047153e-07,9.148304455592281e-07,1.45096647784216e-06,6.080860140339983e-07,6.04386551884751e-07,1.93750384983065e-08,1.2732843681329967e-06,1.2676636391241141e-06,0.9999999999977145,1.6705584749416985e-12,1.4719920891861338e-12
17,1325.6776783639546,0.003907719161361456,17.0,0.0,long,1,2564,1325.303256858092,1325.3240670357327,236.0,198.0,900.0,4.809557878424275e-07,9.594183834047153e-07,9.148304455592281e-07,1.45096647784216e-06,6.080860140339983e-07,6.04386551884751e-07,1.93750384983065e-08,1.2732843681329967e-06,1.2676636391241141e-06,0.9999999999977145,1.6705584749416985e-12,1.4719920891861338e-12
18,1325.6985116889275,0.0039077457040548325,18.0,0.0,long,1,2564,1325.303256858092,1325.3240670357327,236.0,198.0,900.0,4.809557878424275e-07,9.594183834047153e-07,9.148304455592281e-07,1.45096647784216e-06,6.080860140339983e-07,6.04386551884751e-07,1.93750384983065e-08,1.2732843681329967e-06,1.2676636391241141e-06,0.9999999999977145,1.6705584749416985e-12,1.4719920891861338e-12
19,1325.7193450139,0.003907771781086922,19.0,0.0,long,1,2564,1325.303256858092,1325.3240670357327,236.0,198.0,900.0,4.809557878424275e-07,9.594183834047153e-07,9.148304455592281e-07,1.45096647784216e-06,6.080860140339983e-07,6.04386551884751e-07,1.93750384983065e-08,1.2732843681329967e-06,1.2676636391241141e-06,0.9999999999977145,1.6705584749416985e-12,1.4719920891861338e-12
20,1325.7401783388732,0.003907797392457724,20.0,0.0,long,1,2564,1325.303256858092,1325.3240670357327,236.0,198.0,900.0,4.809557878424275e-07,9.594183834047153e-07,9.148304455592281e-07,1.45096647784216e-06,6.080860140339983e-07,6.04386551884751e-07,1.93750384983065e-08,1.2732843681329967e-06,1.2676636391241141e-06,0.9999999999977145,1.6705584749416985e-12,1.4719920891861338e-12
21,1325.7610116638455,0.003907823469489813,21.0,0.0,long,1,2564,1325.303256858092,1325.3240670357327,236.0,198.0,900.0,4.809557878424275e-07,9.594183834047153e-07,9.148304455592281e-07,1.45096647784216e-06,6.080860140339983e-07,6.04386551884751e-07,1.93750384983065e-08,1.2732843681329967e-06,1.2676636391241141e-06,0.9999999999977145,1.6705584749416985e-12,1.4719920891861338e-12
