,MidTime,TimeCorr,CadenceNo,Quality,ExpTime,Sector,Camera,Quat_Start,Quat_Stop,Quat_MIN_FOM,Quat_MIN_NUM_GSUSED,Quat_NBinned,Quat1_Med,Quat1_StdDev,Quat1_SigClip,Quat2_Med,Quat2_StdDev,Quat2_SigClip,Quat3_Med,Quat3_StdDev,Quat3_SigClip,Quat4_Med,Quat4_StdDev,Quat4_SigClip
0,1790.6774661311983,0.004977026488631964,0.0,0.0,long,18,1107,1790.6670723740176,1790.687882550425,224.0,198.0,900.0,-7.82216163009084e-06,2.4214696829292396e-06,2.36835230343742e-06,3.606394925193755e-07,1.615623007946768e-06,1.5701861671087255e-06,6.129863516876035e-07,2.339031086223937e-06,2.2731546616091826e-06,0.9999999999666545,2.155438929368146e-11,1.6457682840249895e-11
1,1790.6982994557434,0.004977716598659754,1.0,0.0,long,18,1107,1790.6496649739533,1790.6704751503605,224.0,198.0,900.0,-7.823583059973535e-06,2.8302912610156313e-05,2.835801155456394e-06,3.867938568922365e-07,6.073255007240835e-06,1.5706674045864212e-06,5.875188683608055e-07,6.15393274105539e-06,2.496067878046148e-06,0.9999999999656546,2.84183253650417e-09,2.151930276324649e-11
2,1790.7191327802875,0.004978404380381107,2.0,0.0,long,18,1107,1790.660104784364,1790.6809149607714,224.0,198.0,900.0,-7.823243566431075e-06,2.6066549555432714e-06,2.5193498175936608e-06,3.610112976062265e-07,1.4869797608901236e-06,1.4655029230048816e-06,5.829834441670285e-07,2.3847496855152645e-06,2.29520575846608e-06,0.999999999967353,2.41143193663651e-11,1.6503095060785543e-11
3,1790.739966104832,0.004979089833796024,3.0,0.0,long,18,1107,1790.660104784364,1790.6809149607714,224.0,198.0,900.0,-7.823243566431075e-06,2.6066549555432714e-06,2.5193498175936608e-06,3.610112976062265e-07,1.4869797608901236e-06,1.4655029230048816e-06,5.829834441670285e-07,2.3847496855152645e-06,2.29520575846608e-06,0.999999999967353,2.41143193663651e-11,1.6503095060785543e-11
4,1790.7607994293776,0.004979772958904505,4.0,0.0,long,18,1107,1790.660104784364,1790.6809149607714,224.0,198.0,900.0,-7.823243566431075e-06,2.6066549555432714e-06,2.5193498175936608e-06,3.610112976062265e-07,1.4869797608901236e-06,1.4655029230048816e-06,5.829834441670285e-07,2.3847496855152645e-06,2.29520575846608e-06,0.999999999967353,2.41143193663651e-11,1.6503095060785543e-11
5,1790.7816327539226,0.004980453290045261,5.0,0.0,long,18,1107,1790.660104784364,1790.6809149607714,224.0,198.0,900.0,-7.823243566431075e-06,2.6066549555432714e-06,2.5193498175936608e-06,3.610112976062265e-07,1.4869797608901236e-06,1.4655029230048816e-06,5.829834441670285e-07,2.3847496855152645e-06,2.29520575846608e-06,0.999999999967353,2.41143193663651e-11,1.6503095060785543e-11
6,1790.8024660784672,0.0049811312928795815,6.0,0.0,long,18,1107,1790.660104784364,1790.6809149607714,224.0,198.0,900.0,-7.823243566431075e-06,2.6066549555432714e-06,2.5193498175936608e-06,3.610112976062265e-07,1.4869797608901236e-06,1.4655029230048816e-06,5.829834441670285e-07,2.3847496855152645e-06,2.29520575846608e-06,0.999999999967353,2.41143193663651e-11,1.6503095060785543e-11
7,1790.8232994030122,0.004981807433068752,7.0,0.0,long,18,1107,1790.660104784364,1790.6809149607714,224.0,198.0,900.0,-7.823243566431075e-06,2.6066549555432714e-06,2.5193498175936608e-06,3.610112976062265e-07,1.4869797608901236e-06,1.4655029230048816e-06,5.829834441670285e-07,2.3847496855152645e-06,2.29520575846608e-06,0.999999999967353,2.41143193663651e-11,1.6503095060785543e-11
8,1790.8441327275573,0.004982480779290199,8.0,0.0,long,18,1107,1790.660104784364,1790.6809149607714,224.0,198.0,900.0,-7.823243566431075e-06,2.6066549555432714e-06,2.5193498175936608e-06,3.610112976062265e-07,1.4869797608901236e-06,1.4655029230048816e-06,5.829834441670285e-07,2.3847496855152645e-06,2.29520575846608e-06,0.999999999967353,2.41143193663651e-11,1.6503095060785543e-11
9,1790.864966052102,0.004983152262866497,9.0,0.0,long,18,1107,1790.660104784364,1790.6809149607714,224.0,198.0,900.0,-7.823243566431075e-06,2.6066549555432714e-06,2.5193498175936608e-06,3.610112976062265e-07,1.4869797608901236e-06,1.4655029230048816e-06,5.829834441670285e-07,2.3847496855152645e-06,2.29520575846608e-06,0.999999999967353,2.41143193663651e-11,1.6503095060785543e-11
10,1790.885799376647,0.004983821418136358,10.0,0.0,long,18,1107,1790.660104784364,1790.6809149607714,224.0,198.0,900.0,-7.823243566431075e-06,2.6066549555432714e-06,2.5193498175936608e-06,3.610112976062265e-07,1.4869797608901236e-06,1.4655029230048816e-06,5.829834441670285e-07,2.3847496855152645e-06,2.29520575846608e-06,0.999999999967353,2.41143193663651e-11,1.6503095060785543e-11
11,1790.906632701192,0.004984488245099783,11.0,0.0,long,18,1107,1790.660104784364,1790.6809149607714,224.0,198.0,900.0,-7.823243566431075e-06,2.6066549555432714e-06,2.5193498175936608e-06,3.610112976062265e-07,1.4869797608901236e-06,1.4655029230048816e-06,5.829834441670285e-07,2.3847496855152645e-06,2.29520575846608e-06,0.999999999967353,2.41143193663651e-11,1.6503095060785543e-11
12,1790.927466025737,0.004985153209418058,12.0,0.0,long,18,1107,1790.660104784364,1790.6809149607714,224.0,198.0,900.0,-7.823243566431075e-06,2.6066549555432714e-06,2.5193498175936608e-06,3.610112976062265e-07,1.4869797608901236e-06,1.4655029230048816e-06,5.829834441670285e-07,2.3847496855152645e-06,2.29520575846608e-06,0.999999999967353,2.41143193663651e-11,1.6503095060785543e-11
13,1790.9482993502816,0.004985815845429897,13.0,0.0,long,18,1107,1790.660104784364,1790.6809149607714,224.0,198.0,900.0,-7.823243566431075e-06,2.6066549555432714e-06,2.5193498175936608e-06,3.610112976062265e-07,1.4869797608901236e-06,1.4655029230048816e-06,5.829834441670285e-07,2.3847496855152645e-06,2.29520575846608e-06,0.999999999967353,2.41143193663651e-11,1.6503095060785543e-11
14,1790.9691326748261,0.004986476618796587,14.0,0.0,long,18,1107,1790.660104784364,1790.6809149607714,224.0,198.0,900.0,-7.823243566431075e-06,2.6066549555432714e-06,2.5193498175936608e-06,3.610112976062265e-07,1.4869797608901236e-06,1.4655029230048816e-06,5.829834441670285e-07,2.3847496855152645e-06,2.29520575846608e-06,0.999999999967353,2.41143193663651e-11,1.6503095060785543e-11
15,1790.9899659993716,0.00498713506385684,15.0,0.0,long,18,1107,1790.660104784364,1790.6809149607714,224.0,198.0,900.0,-7.823243566431075e-06,2.6066549555432714e-06,2.5193498175936608e-06,3.610112976062265e-07,1.4869797608901236e-06,1.4655029230048816e-06,5.829834441670285e-07,2.3847496855152645e-06,2.29520575846608e-06,0.999999999967353,2.41143193663651e-11,1.6503095060785543e-11
16,1791.0107993239167,0.004987791646271944,16.0,0.0,long,18,1107,1790.660104784364,1790.6809149607714,224.0,198.0,900.0,-7.823243566431075e-06,2.6066549555432714e-06,2.5193498175936608e-06,3.610112976062265e-07,1.4869797608901236e-06,1.4655029230048816e-06,5.829834441670285e-07,2.3847496855152645e-06,2.29520575846608e-06,0.999999999967353,2.41143193663651e-11,1.6503095060785543e-11
17,1791.0316326484622,0.004988446366041899,17.0,0.0,long,18,1107,1790.660104784364,1790.6809149607714,224.0,198.0,900.0,-7.823243566431075e-06,2.6066549555432714e-06,2.5193498175936608e-06,3.610112976062265e-07,1.4869797608901236e-06,1.4655029230048816e-06,5.829834441670285e-07,2.3847496855152645e-06,2.29520575846608e-06,0.999999999967353,2.41143193663651e-11,1.6503095060785543e-11
18,1791.0524659730058,0.004989098757505417,18.0,0.0,long,18,1107,1790.660104784364,1790.6809149607714,224.0,198.0,900.0,-7.823243566431075e-06,2.6066549555432714e-06,2.5193498175936608e-06,3.610112976062265e-07,1.4869797608901236e-06,1.4655029230048816e-06,5.829834441670285e-07,2.3847496855152645e-06,2.29520575846608e-06,0.999999999967353,2.41143193663651e-11,1.6503095060785543e-11
19,1791.0732992975518,0.004989749286323786,19.0,0.0,long,18,1107,1790.660104784364,1790.6809149607714,224.0,198.0,900.0,-7.823243566431075e-06,2.6066549555432714e-06,2.5193498175936608e-06,3.610112976062265e-07,1.4869797608901236e-06,1.4655029230048816e-06,5.829834441670285e-07,2.3847496855152645e-06,2.29520575846608e-06,0.999999999967353,2.41143193663651e-11,1.6503095060785543e-11
20,1791.0941326220968,0.0049903979524970055,20.0,0.0,long,18,1107,1790.660104784364,1790.6809149607714,224.0,198.0,900.0,-7.823243566431075e-06,2.6066549555432714e-06,2.5193498175936608e-06,3.610112976062265e-07,1.4869797608901236e-06,1.4655029230048816e-06,5.829834441670285e-07,2.3847496855152645e-06,2.29520575846608e-06,0.999999999967353,2.41143193663651e-11,1.6503095060785543e-11
21,1791.385799165726,0.004999290686100721,21.0,0.0,long,18,1107,1790.6759149628795,1790.6967251392869,224.0,198.0,900.0,-7.79641018822675e-06,2.6259115369187657e-06,2.5958789669820484e-06,4.379851157121045e-07,1.6126706003132835e-06,1.567025893547742e-06,5.738347399591215e-07,2.4267256578890862e-06,2.415325258112136e-06,0.9999999999676474,2.325179133733077e-11,1.7099903544481702e-11
22,1791.4066324902712,0.004999913275241852,22.0,0.0,long,18,1107,1790.660104784364,1790.6809149607714,224.0,198.0,900.0,-7.823243566431075e-06,2.6066549555432714e-06,2.5193498175936608e-06,3.610112976062265e-07,1.4869797608901236e-06,1.4655029230048816e-06,5.829834441670285e-07,2.3847496855152645e-06,2.29520575846608e-06,0.999999999967353,2.41143193663651e-11,1.6503095060785543e-11
23,1791.4274658148163,0.005000534001737833,23.0,0.0,long,18,1107,1790.660104784364,1790.6809149607714,224.0,198.0,900.0,-7.823243566431075e-06,2.6066549555432714e-06,2.5193498175936608e-06,3.610112976062265e-07,1.4869797608901236e-06,1.4655029230048816e-06,5.829834441670285e-07,2.3847496855152645e-06,2.29520575846608e-06,0.999999999967353,2.41143193663651e-11,1.6503095060785543e-11
