,MidTime,TimeCorr,CadenceNo,Quality,ExpTime,Sector,Camera,Quat_Start,Quat_Stop,Quat_MIN_FOM,Quat_MIN_NUM_GSUSED,Quat_NBinned,Quat1_Med,Quat1_StdDev,Quat1_SigClip,Quat2_Med,Quat2_StdDev,Quat2_SigClip,Quat3_Med,Quat3_StdDev,Quat3_SigClip,Quat4_Med,Quat4_StdDev,Quat4_SigClip
0,1653.9275315394684,0.0026845342945307493,0.0,32.0,long,13,3960,1653.9171377823322,1653.937947958647,236.0,199.0,900.0,-3.51423388114015e-07,1.7652642074684458e-06,1.6599357198205615e-06,8.678606762758601e-07,1.5070927988223145e-06,1.4975714433414332e-06,3.02803301583332e-06,1.7466623397148122e-06,1.6707836958516802e-06,0.9999999999926326,7.10368790299661e-12,4.467723750154734e-12
1,1653.9483648639202,0.0026849519927054644,1.0,0.0,long,13,3960,1653.9135498208993,1653.9343599972128,236.0,199.0,900.0,-3.0112840679455003e-07,1.5753240937802502e-05,1.6611301544403667e-06,8.74192973428067e-07,5.782033095074451e-06,1.567774867272664e-06,3.025405350139625e-06,4.404571041555618e-06,1.7728370560598875e-06,0.9999999999922504,1.101574244687288e-09,5.185233488877886e-12
2,1653.9691981883723,0.002685369225218892,2.0,0.0,long,13,3960,1653.9239896312645,1653.9447998075766,236.0,199.0,900.0,-3.34499445182874e-07,1.7398751122723226e-06,1.6245176836621106e-06,7.96301543208407e-07,1.5689097003581448e-06,1.5525575852977367e-06,2.9286874169757003e-06,1.6024682269959602e-06,1.5160287821490526e-06,0.99999999999265,6.736967263214639e-12,4.189918397897783e-12
3,1653.9900315128236,0.002685786224901676,3.0,0.0,long,13,3960,1653.9239896312645,1653.9447998075766,236.0,199.0,900.0,-3.34499445182874e-07,1.7398751122723226e-06,1.6245176836621106e-06,7.96301543208407e-07,1.5689097003581448e-06,1.5525575852977367e-06,2.9286874169757003e-06,1.6024682269959602e-06,1.5160287821490526e-06,0.99999999999265,6.736967263214639e-12,4.189918397897783e-12
4,1654.0108648372757,0.0026862029917538166,4.0,0.0,long,13,3960,1653.9239896312645,1653.9447998075766,236.0,199.0,900.0,-3.34499445182874e-07,1.7398751122723226e-06,1.6245176836621106e-06,7.96301543208407e-07,1.5689097003581448e-06,1.5525575852977367e-06,2.9286874169757003e-06,1.6024682269959602e-06,1.5160287821490526e-06,0.99999999999265,6.736967263214639e-12,4.189918397897783e-12
5,1654.031698161728,0.0026866192929446697,5.0,0.0,long,13,3960,1653.9239896312645,1653.9447998075766,236.0,199.0,900.0,-3.34499445182874e-07,1.7398751122723226e-06,1.6245176836621106e-06,7.96301543208407e-07,1.5689097003581448e-06,1.5525575852977367e-06,2.9286874169757003e-06,1.6024682269959602e-06,1.5160287821490526e-06,0.99999999999265,6.736967263214639e-12,4.189918397897783e-12
6,1654.0525314861793,0.002687035594135523,6.0,0.0,long,13,3960,1653.9239896312645,1653.9447998075766,236.0,199.0,900.0,-3.34499445182874e-07,1.7398751122723226e-06,1.6245176836621106e-06,7.96301543208407e-07,1.5689097003581448e-06,1.5525575852977367e-06,2.9286874169757003e-06,1.6024682269959602e-06,1.5160287821490526e-06,0.99999999999265,6.736967263214639e-12,4.189918397897783e-12
7,1654.0733648106316,0.002687451895326376,7.0,0.0,long,13,3960,1653.9239896312645,1653.9447998075766,236.0,199.0,900.0,-3.34499445182874e-07,1.7398751122723226e-06,1.6245176836621106e-06,7.96301543208407e-07,1.5689097003581448e-06,1.5525575852977367e-06,2.9286874169757003e-06,1.6024682269959602e-06,1.5160287821490526e-06,0.99999999999265,6.736967263214639e-12,4.189918397897783e-12
8,1654.0941981350836,0.0026878677308559418,8.0,0.0,long,13,3960,1653.9239896312645,1653.9447998075766,236.0,199.0,900.0,-3.34499445182874e-07,1.7398751122723226e-06,1.6245176836621106e-06,7.96301543208407e-07,1.5689097003581448e-06,1.5525575852977367e-06,2.9286874169757003e-06,1.6024682269959602e-06,1.5160287821490526e-06,0.99999999999265,6.736967263214639e-12,4.189918397897783e-12
9,1654.1150314595347,0.0026882837992161512,9.0,0.0,long,13,3960,1653.9239896312645,1653.9447998075766,236.0,199.0,900.0,-3.34499445182874e-07,1.7398751122723226e-06,1.6245176836621106e-06,7.96301543208407e-07,1.5689097003581448e-06,1.5525575852977367e-06,2.9286874169757003e-06,1.6024682269959602e-06,1.5160287821490526e-06,0.99999999999265,6.736967263214639e-12,4.189918397897783e-12
10,1654.1358647839863,0.0026886998675763607,10.0,0.0,long,13,3960,1653.9239896312645,1653.9447998075766,236.0,199.0,900.0,-3.34499445182874e-07,1.7398751122723226e-06,1.6245176836621106e-06,7.96301543208407e-07,1.5689097003581448e-06,1.5525575852977367e-06,2.9286874169757003e-06,1.6024682269959602e-06,1.5160287821490526e-06,0.99999999999265,6.736967263214639e-12,4.189918397897783e-12
